fineAGE,lh_caudalanteriorcingulate_thickness,lh_caudalmiddlefrontal_thickness,lh_cuneus_thickness,lh_entorhinal_thickness,lh_fusiform_thickness,lh_inferiorparietal_thickness,lh_inferiortemporal_thickness,lh_isthmuscingulate_thickness,lh_lateraloccipital_thickness,lh_lateralorbitofrontal_thickness,lh_lingual_thickness,lh_medialorbitofrontal_thickness,lh_middletemporal_thickness,lh_parahippocampal_thickness,lh_paracentral_thickness,lh_parsopercularis_thickness,lh_parsorbitalis_thickness,lh_parstriangularis_thickness,lh_pericalcarine_thickness,lh_postcentral_thickness,lh_posteriorcingulate_thickness,lh_precentral_thickness,lh_precuneus_thickness,lh_rostralanteriorcingulate_thickness,lh_rostralmiddlefrontal_thickness,lh_superiorfrontal_thickness,lh_superiorparietal_thickness,lh_superiortemporal_thickness,lh_supramarginal_thickness,lh_transversetemporal_thickness,lh_insula_thickness,rh_caudalanteriorcingulate_thickness,rh_caudalmiddlefrontal_thickness,rh_cuneus_thickness,rh_entorhinal_thickness,rh_fusiform_thickness,rh_inferiorparietal_thickness,rh_inferiortemporal_thickness,rh_isthmuscingulate_thickness,rh_lateraloccipital_thickness,rh_lateralorbitofrontal_thickness,rh_lingual_thickness,rh_medialorbitofrontal_thickness,rh_middletemporal_thickness,rh_parahippocampal_thickness,rh_paracentral_thickness,rh_parsopercularis_thickness,rh_parsorbitalis_thickness,rh_parstriangularis_thickness,rh_pericalcarine_thickness,rh_postcentral_thickness,rh_posteriorcingulate_thickness,rh_precentral_thickness,rh_precuneus_thickness,rh_rostralanteriorcingulate_thickness,rh_rostralmiddlefrontal_thickness,rh_superiorfrontal_thickness,rh_superiorparietal_thickness,rh_superiortemporal_thickness,rh_supramarginal_thickness,rh_transversetemporal_thickness,rh_insula_thickness
2.41,1.093457153444749,0.992095300042501,0.8484279844347727,1.1298320323305586,1.0528972726425765,1.0080996237880109,1.119530932171529,0.9240610399225628,0.8978253933415431,1.1688992818587058,0.8840346833858016,1.1607257204356873,1.0797821054575463,0.9639489551687968,0.9641325120525225,1.0096568204941336,1.0629716212143911,0.9982803154812826,0.7184700224865842,0.831413402296491,0.979614651543746,0.9281586581669986,0.9856381145306488,1.1886826214416262,1.0272870642892313,1.1150815879584206,0.8992023731377441,1.052589885741888,1.0132746262338217,0.947420120171922,1.204443685045706,1.0529310806846166,0.9931905412953652,0.8493021276055875,1.1627964999362415,1.067277118053968,1.007313109832373,1.1144348804058057,0.9259858892962824,0.9122693760850983,1.1589269496354109,0.90265764061339,1.1654637379436938,1.091353105952801,0.9441965489604359,0.9559898915160918,1.0060273898686534,1.077848773606644,0.9939526296882145,0.7300056692595869,0.8206679282794331,0.9738358102881312,0.9163330664235868,0.9841960749525215,1.2036851204332537,1.0145886473619334,1.1038160766720675,0.9015757889895877,1.0655128840840742,1.0004645254555284,0.9675605347609233,1.2035026462489886
2.42,1.0934624055148738,0.992208443169696,0.8483399541025108,1.1304405922633336,1.0528959077953317,1.0080554415777288,1.119478824393886,0.9240133178972397,0.8977619368876029,1.1686053671677612,0.8840616218547719,1.1601995166913492,1.0797290893095677,0.9641369020259201,0.9642827786709821,1.0096710788183216,1.0628617388265367,0.9981813507807392,0.718449956169351,0.831477461276857,0.9797075625965155,0.92837379239423,0.9855648911272853,1.1884032502032689,1.027102965322764,1.1149883623292156,0.899169146738653,1.0527302360058817,1.0132570911552659,0.9474015253920282,1.2044880616394775,1.0527503936292084,0.9933141299575317,0.849184031922154,1.1634707422698916,1.067235858782514,1.0072579504219463,1.1144172324800148,0.9258662815605709,0.9122642357019013,1.1586926165800235,0.9026641152552237,1.164984876793957,1.091320696714537,0.9444432833551352,0.9561021108458664,1.0060926371732102,1.0778806904748564,0.9939327410984481,0.729906088237403,0.820715695594121,0.9738273891937995,0.9165358637796283,0.9841285145569133,1.2034458061261626,1.014420339023072,1.1037195824176735,0.9015438455040234,1.0656950259921207,1.0004483241072188,0.9675717464997692,1.2035669613973368
2.5,1.0934913562513215,0.9931032046266391,0.8476215392874115,1.1351980440637839,1.0528895356881292,1.0077093947185813,1.1190653327067355,0.9236431525012597,0.8972624073527042,1.1662892247973686,0.8842620360645335,1.1560594443846082,1.0793153435711593,0.9656179359174859,0.9654715779913462,1.0097845662948925,1.0619973358778756,0.9974026455137338,0.7182575754580257,0.8319771693104574,0.980444542886098,0.9300718626746162,0.9849867670365171,1.1861903611283242,1.0256584920198826,1.1142583900866312,0.8989042702903578,1.0538335832616623,1.0131191772693138,0.9472564806803055,1.2048440460879521,1.051339343745199,0.9942857886060974,0.8482289406743331,1.1687412016416763,1.0669115143719028,1.006824817322226,1.1142734927787263,0.9249389703592292,0.9122173561727296,1.1568442222420383,0.9027027799898709,1.1612145605058084,1.091069511004929,0.946385844121843,0.9569935724482286,1.0066064972246558,1.0781270624760064,0.9937786814677947,0.7290946214381774,0.8210864256542489,0.9737687795381231,0.9181375665161859,0.9835929961663582,1.2015569161779633,1.013100332050611,1.1029675782918484,0.9012888453975784,1.0671265856588428,1.0003241403126168,0.9676430855400547,1.2040737162651338
2.58,1.0934970788552356,0.9939795064202642,0.8468779295265267,1.1397581133544556,1.0528912465511595,1.0073765226560762,1.1186578330800212,0.9232936285392446,0.8967773171006909,1.1640356160397138,0.8844356173107375,1.1520430301186892,1.0789200572912727,0.9670588969816363,0.9666366730853759,1.009897024230249,1.0611589883144135,0.9966470732908922,0.7180085722161046,0.8324541861274757,0.981170308717773,0.9317290377772868,0.9844222662988872,1.184016726865671,1.024264362590527,1.1135565650281456,0.8986410556099452,1.0549023441064782,1.0129854709255774,0.9471180377951213,1.2052017580000784,1.0499895321887587,0.9952271349901916,0.8472554924836634,1.1737921422625013,1.0665973562031068,1.0064061592157372,1.1141252085530613,0.924064193707842,0.9121602429304981,1.155042530313142,0.9027180982355913,1.1575519293905396,1.0908327043113302,0.9482727348603105,0.95787384643133,1.0071059245916392,1.0783575003535093,0.9936335979926573,0.7282568104224997,0.8214368740123773,0.9737257416139612,0.91970251172070006,0.9830663040412427,1.1997135809115906,1.0118273646131395,1.102251040671496,0.9010348191188107,1.0685126775964082,1.0002096045035689,0.9676817936994848,1.20456666434362
2.67,1.0934757519074694,0.9949432808717829,0.8460112527118974,1.1446522575252418,1.052902832947425,1.0070177895848695,1.1182065583847078,0.9229250870460137,0.8962488500224993,1.1615750533963276,0.8845988224359647,1.1476723740714507,1.0784974250479151,0.9686320786272851,0.9679190711081188,1.0100223087840423,1.0602469916331398,0.9958247057570476,0.7176607619503408,0.8329637069518002,0.9819733904966897,0.9335444772506779,0.9838034871333518,1.181618310088003,1.0227561436438264,1.1128006565183424,0.8983469254264032,1.0560633584875398,1.0128400806166786,0.9469701807950731,1.205606248760117,1.0485441931261859,0.9962499170436713,0.846138420985911,1.1792120569539226,1.0662561040053815,1.005952470986284,1.1139529566723942,0.9231428651792738,0.9120837580478461,1.1530714508664983,0.9027074249119811,1.1535601868190701,1.0905834841986048,0.9503289438604551,0.95885078196117135,1.0076505288113498,1.078597696708528,0.9934811083940179,0.7272827834586344,0.8218068854433502,0.9736959370346046,0.9214191383382577,0.9824843255458964,1.1976942808175415,1.0104515031901515,1.1014873294059218,0.9007502035835925,1.0700176828811616,1.0000922840761228,0.9676863362790709,1.2051047275040687
2.75,1.0934321147297488,0.9957803558808576,0.8452141036912186,1.1487928889826342,1.0529217201222003,1.0067129139652293,1.117811791886421,0.9226194261311739,0.8957944432466167,1.15945432856574,0.8847153836346089,1.143918733142279,1.078141365117388,0.9699878849331772,0.9690337947211876,1.0101325789443187,1.059464011763226,0.9951182912530545,0.7172914358309038,0.8333925049335811,0.9826753256053111,0.9351147501007029,0.9832679360211408,1.1795280923014688,1.021468994945714,1.112158644226067,0.8980872420027409,1.0570586232090562,1.01271531530015,0.946845766791283,1.2059676315325032,1.0473245130158302,0.9971268498657634,0.8451259642916874,1.183796520228958,1.0659635916004435,1.0055645722404116,1.113795015332429,0.9223797244465399,0.9120048981653628,1.151369001556917,0.9026731318687317,1.150126386696171,1.0903772329140249,0.9520975357889114,0.9597072822533436,1.0081192867238515,1.078794274573281,0.9933550992493522,0.7263889909829959,0.8221142351847294,0.9736859890399103,0.9229059737871794,0.9819763892348407,1.1959477492500492,1.0092784947645335,1.1008461581096984,0.9004982466886393,1.071307155894269,0.9999982502363781,0.9676557038166826,1.2055683361552694
2.83,1.0933652494194945,0.9965989712266142,0.8443917597247546,1.1527361379302485,1.0529486902672085,1.0064212131422314,1.1174230174485702,0.922334406650299,0.8953544757536193,1.15739613734789,0.8848051118696955,1.1402887502539294,1.0778037646453829,0.9713036184116537,0.970124814107922,1.0102418195633804,1.0587070872785111,0.9944350097932253,0.7168654871808711,0.8337986116987798,0.9833660462560249,0.9366441277730122,0.9827460082620681,1.1774771293272264,1.020232190121128,1.1115447791178898,0.8978292203469614,1.0580193015196078,1.012594757525837,0.946727954614031,1.2063307417685414,1.0461660712330434,0.9979734704233838,0.844095150654615,1.1881614647530332,1.065681265437321,1.0051911484877707,1.1136325294680869,0.9216691182637605,0.9119158045698198,1.1497132546564246,0.9026154923365551,1.1468002717461516,1.0901853606454541,0.9538104576891273,0.960552594926255,1.0085736119518915,1.078974918314387,0.9932380662602024,0.7254688542909055,0.8224013032241089,0.9736916127767303,0.9243560517040577,0.9814772791892244,1.194246772364383,1.0081525258739048,1.1002404533189476,0.9002472636213634,1.0725511611782195,0.9999138643821877,0.9675924404734387,1.2060181380171586
2.92,1.0932622610682892,0.9974978484242809,0.8434365069288482,1.1569363592150947,1.0529886933556991,1.0061087977154703,1.1169928085907281,0.9220384326983508,0.8948767717793207,1.1551554194367841,0.8848739823574155,1.1363528295064564,1.0774460289358923,0.9727359190234197,0.9713238769599577,1.0103634846363423,1.0578866915608278,0.9936939693677695,0.7163186133309816,0.8342283587148074,0.9841297022063603,0.9383157951372472,0.9821751236974094,1.1752167177490205,1.0189009613547926,1.1108878255521841,0.8975409323161315,1.0590587230496225,1.0124641593575394,0.9466033071604069,1.2067413056429803,1.044936023165831,0.9988896859220806,0.8429135430296595,1.1928096338356111,1.0653758242459779,1.0047883489063962,1.113444300743908,0.92093248151237606,0.9118033417896924,1.1479063633667355,0.9025227415128109,1.1431871098605881,1.0899866917608854,0.9556709517462388,0.9614901989821327,1.0090674762652905,1.0791590962659594,0.9931171334582991,0.7244022109410759,0.8227000117964893,0.9737165525659783,0.925943452623025,0.9809263305333149,1.1923876254486292,1.006942037816115,1.0996014289866751,0.8999660716990737,1.0738963189776563,0.9998304626539564,0.9674822651125167,1.2065076616839363
3,1.0931460359764007,0.9982772369854871,0.8425606237025901,1.1604601703294297,1.053032839812452,1.0058450933353373,1.1166167672813043,0.9217972762646511,0.8944674877624542,1.1532301121460016,0.8849066905449423,1.1329856199548538,1.0771476548132466,0.9739664977436381,0.9723645248657312,1.010470537480324,1.057185134769661,0.9930598456267885,0.715772341803433,0.8345862466447685,0.9847965921340206,0.939758270556911,0.9816821455637555,1.173249171250897,1.0177711372614493,1.1103337732102172,0.8972864419171025,1.0599459052368743,1.0123525426104343,0.9464995238645492,1.207108086739278,1.0439077128291285,0.999671892917699,0.8418437208890333,1.1967081010138967,1.0651151438467128,1.0044456845143719,1.1132721577652658,0.92033351124825,0.9116925015538974,1.1463498590855579,0.9024154906916645,1.1400898259029384,1.0898253749013338,0.9572655748364437,0.962311737964115,1.0094911320388489,1.0793058799943154,0.9930191747996209,0.7234260927890248,0.8229439812191196,0.9737552662322662,0.9273154207843111,0.9804459763017583,1.1907834522618441,1.0059160279373394,1.0990710905200531,0.8997171580156123,1.0750437053371489,0.9997665787690692,0.9673496611474547,1.2069281241185401
3.08,1.0930065827519782,0.9990381658833754,0.8416595455305466,1.1637865989339862,1.053085069239438,1.0055945637518469,1.1162467180323172,0.9215767612649165,0.8940726430284727,1.1513673384679564,0.8849125657689115,1.1297420684440735,1.0768677401491233,0.975157003636441,0.9733814685451702,1.010576560783091,1.0565096333636936,0.9924488549299715,0.7151694477452888,0.8349214433581477,0.9854522676037734,0.9411598507988591,0.98120279078324,1.1713208795650651,1.0166916570416324,1.109807868052349,0.8970336132859559,1.0607985010131618,1.0122451334055447,0.9464023423952296,1.2074765952992277,1.0429406408199955,1.0004237876488458,0.8407555418055581,1.2003870494412225,1.0648646496892635,1.0041174951155787,1.1130954702622466,0.9197870755340783,0.9115714276050427,1.1448400572134696,0.902284893381591,1.1371002271181687,1.0896784370577914,0.9588045278984079,0.9631220893268364,1.0099003551279453,1.0794367295990246,0.9929301922964586,0.7224236304205216,0.8231676689397501,0.9738095516300682,0.9286506314135535,0.9799744483356416,1.1892248337568851,1.0049370575935532,1.0985762185589036,0.8994692181598283,1.0761456239674847,0.9997123428697362,0.967184426301537,1.2073347797638332
3.16,1.092843901395022,0.9997806351179457,0.8407332724127176,1.1669156450287645,1.0531453816366567,1.0053572089649985,1.115882660843766,0.9213768876991466,0.8936922375773764,1.149567098402649,0.8848916080293232,1.1266221749741154,1.0766062849435218,0.9763074367018283,0.9743747079982749,1.010681554544644,1.055860187342925,0.9918609972773182,0.7145099311565488,0.8352339488549445,0.9860967286156185,0.9425205358630917,0.9807370593558626,1.1694318426915244,1.0156625206953411,1.1093101100785798,0.8967824464226919,1.0616165103784843,1.0121419317428706,0.9463117627524485,1.2078468313228292,1.0420348071384318,1.0011453701155208,0.8396490057792342,1.2038464791175882,1.0646243417736294,1.0038037807100169,1.112914238234851,0.9192931743698612,0.9114401199431285,1.1433769577504707,0.9021309495825905,1.1342183135062787,1.0895458782302578,0.9602878109321317,0.9639212530702971,1.01029514553258,1.0795516450800866,0.9928501859488126,0.7213948238355663,0.823371074958381,0.9738794087593845,0.9299490845107525,0.9795117466349647,1.1877117699337523,1.0040051267847567,1.0981168131032266,0.8992222521317217,1.077202074868664,0.9996677549559576,0.9669865605747636,1.2077276286198153
3.17,1.0928219329973337,0.99987214582719,0.8406157167533634,1.1672928973328929,1.0531534890201537,1.0053284659695312,1.1158375750119465,0.921353354854251,0.8936457021580672,1.149346465289131,0.8848871016191245,1.1262408829963657,1.076574900973499,0.976448423214324,0.9744971962264988,1.0106946063752213,1.0557808386096008,0.9917891416129045,0.7144235103112738,0.8352714165658781,0.9861764977255274,0.9426877460539377,0.980679800819458,1.1691984731863212,1.0155374184556623,1.1092498694307404,0.8967511674078381,1.0617163296921286,1.0121293273778482,0.9463009044880294,1.2078932322880673,1.0419258837481433,1.0012334365927598,0.8395093980533996,1.204263472914957,1.0645950195043026,1.0037655841822832,1.1128912646945561,0.9192351305598777,0.9114229869274396,1.1431973540807348,0.9021100650577127,1.1338656459185106,1.089530319401379,0.9604693070124865,0.9640203619087503,1.0103434795350328,1.0795648891471503,0.9928408162912915,0.7212643706847277,0.8233950746535381,0.9738892357879211,0.9301088066339306,0.9794545295191688,1.1875258400194266,1.0038919429009614,1.0980618811599332,0.8991914498504668,1.077330934281605,0.9996628598407196,0.9669595330001068,1.2077757639369398
3.25,1.0926331199912767,1.0005938479405276,0.8396610993215259,1.1701998881041702,1.0532228947588844,1.0051059328289054,1.115480258891386,0.9211767029016916,0.8932815409002166,1.1476165755381533,0.884835956795534,1.1232601048223325,1.0763342126587352,0.9775537743488688,0.9754637684249771,1.0107984419029084,1.0551607048971814,0.9912273086349358,0.7137002933756136,0.8355583944440198,0.9868083424722266,0.9440024240432403,0.9802293956643614,1.1673535979766083,1.014564918967088,1.1087837770390825,0.8965018700334421,1.062495429345116,1.0120308592001663,0.9462177519001039,1.208265411708277,1.0410889431850945,1.0019209177619042,0.8383822104663706,1.2074759439964928,1.064366171110711,1.0034681541441066,1.1127049200772368,0.9188003307643594,0.9112801663383332,1.1417867948279614,0.9019298564586695,1.1311048781261106,1.0894139369668558,0.9618899612644396,0.9648069395805425,1.0107220331696478,1.0796618787391097,0.9927709081186009,0.7202059268562638,0.8235756637574194,0.973976611115191,0.9313659075075806,0.9790017573671115,1.186064025213348,1.0030129315690282,1.0976423755229128,0.8989455793784974,1.0783362339874831,0.9996291259106899,0.9667249575323708,1.208153080154947
3.33,1.0924210788526858,1.0012970903905474,0.8386812869439029,1.1729094963656692,1.0533003834678478,1.0048965744849219,1.1151289348312619,0.9210206923830971,0.8929318189252512,1.145949219399913,0.8847579790083858,1.1204029846891215,1.0761119838024933,0.978619052655998,0.9764066363971208,1.0109012478893808,1.054566626569961,0.990688608701131,0.7129204539093577,0.8358226811055793,0.987428972761018,0.9452762068548272,0.9797926138624029,1.1655479775791868,1.0136427633520402,1.108345831831523,0.8962542344269285,1.0632399425871393,1.0119365985647002,0.9461412011387169,1.208639318592138,1.0403132409496152,1.0025780866665774,0.8372366659364929,1.2104688963270687,1.0641475089589347,1.0031851990991616,1.1125140309355406,0.9184180655187957,0.911127112036167,1.140422937984277,0.9017263013706991,1.1284517955065907,1.0893119335483414,0.9632549454881523,0.965582329633074,1.0110861541198006,1.0797429342074218,0.9927099761014264,0.719121138811348,0.8237359711593011,0.974079558173975,0.9325862508491872,0.9785578114804941,1.1846477650890963,1.002180959772085,1.0972583363913648,0.8987006827342051,1.0792960659642044,0.9996050399662144,0.9664577511837792,1.2085165895836434
3.42,1.092154767694602,1.0020661730805098,0.837548882185443,1.1757218718786357,1.0533972199407886,1.004676794347052,1.1147408576483626,0.9208698535137144,0.8925556411587386,1.1441481909533682,0.8846381802210918,1.1173365345411794,1.0758840411607358,0.9797695911999981,0.977439028907742,1.0110156740006795,1.0539294327794586,0.9901102224924527,0.7119754528912172,0.8360928805050127,0.988113777054191,0.9466603300007495,0.9793175184994978,1.163563576399905,1.0126655149464354,1.107886788154012,0.8959776307015229,1.064036178415059,1.0118355846776053,0.9460629727779406,1.2090620286953784,1.039513774873123,1.0032811690557084,0.8359259860571313,1.21357357419196,1.0639136897803565,1.002884176813945,1.1122938485243385,0.9180508123217789,0.9109426934610884,1.1389444230084966,0.9014693955466869,1.1255957949928381,1.089214367120086,0.9647240096591978,0.9664412707410243,1.0114785386205767,1.0798150753521012,0.9926521568929954,0.7178692626895897,0.8238920740144966,0.9742139867004327,0.9339152003709741,0.978068922503458,1.183108924529933,1.001301218444691,1.0968686859256958,0.898426338037772,1.0803215287930081,0.9995894756364124,0.9661181399418409,1.2089090342630788
3.5,1.0918933667743769,1.0027301887459792,0.8365155305480261,1.1780120423068556,1.053491884961497,1.0044954324459336,1.1144022667166655,0.9207577060422952,0.892236602659904,1.1426137187421954,0.8845031823863838,1.1147421877447155,1.0757010386538535,0.9807497147488691,0.9783315253989251,1.0111162922120716,1.0533907221457863,0.9896206802774963,0.7110752905474453,0.8363089483313347,0.988710576619929,0.9478472105596909,0.9789096863229582,1.161841372478603,1.0118503400626304,1.1075086557126623,0.89573352635176,1.0647071955337823,1.0117502650693466,0.9460004508979476,1.2094396064394992,1.038868204083728,1.0038739243983792,0.8347414330236996,1.2161000491767462,1.063716673392438,1.0026319811296163,1.1120933022683421,0.9177801829948684,0.9107678925186703,1.137679808784127,0.9012162291697466,1.1231715433656877,1.0891429191105906,0.9659706950728993,0.9671928871026265,1.0118119901162481,1.0798622708076635,0.9926102992062924,0.7167284931847132,0.824009282799629,0.9743500236886845,0.9350574339569884,0.9776437324309001,1.1817894681045615,1.0005692056596007,1.0965600131182769,0.8981835107772944,1.0811847418452711,0.9995858916612402,0.9657815929714312,1.2092432042644894
3.58,1.0916087377216181,1.0033757447481304,0.8354569839648236,1.180104830225297,1.0535946329524384,1.0043272453414573,1.1140696678454047,0.9206662000048409,0.8919320034439545,1.14114178014376,0.8843413515881182,1.1122714989890736,1.0755364956054931,0.9816897654703245,0.9792003176637736,1.0112158808822496,1.0528780668973132,0.9891542711067036,0.7101185056730779,0.8365023249410747,0.9892961617277595,0.9489931959409167,0.9785154774995569,1.160158423369592,1.0110855090523516,1.107158670455412,0.8954910837698795,1.065343626241541,1.0116691530033037,0.945944530844493,1.2098189116472722,1.038283871621902,1.0044363674765786,0.833538523047419,1.2184070054105725,1.063529843246335,1.002394260438519,1.111888211487969,0.9175620882179123,0.9105828578631926,1.1364618969688467,0.9009397163038794,1.1208549769114171,1.0890858501171043,0.9671617104583604,0.967933315844968,1.0121310089274573,1.0798935321395786,0.9925774176751054,0.7155613794633846,0.8241062098827617,0.9745016324084506,0.9361629100109592,0.9772273686237819,1.1805155663610165,0.9998842324095001,1.0962868068163307,0.8979416573444942,1.0820024871683778,0.9995919556716223,0.9654124151201656,1.2095635674765894
3.67,1.091260765160095,1.004079930184241,0.834236003225087,1.182223282852324,1.0537198861176036,1.004153782848033,1.1137026564999768,0.9205879286767409,0.891606588781335,1.1395605964294955,0.8841272181633171,1.109639784140897,1.0753734494976026,0.9826994229804418,0.9801493750036877,1.0113266875127167,1.0523324740704014,0.9886572120064141,0.7089744410708116,0.836692750532211,0.989941540192351,0.9502335469776826,0.9780882767375285,1.1583120273897722,1.010285250827112,1.1067985817219979,0.8952203221971861,1.0660182692184135,1.01158293125681,0.9458895120301406,1.210247694864913,1.0376996965407703,1.0050328833109266,0.8321633070408545,1.2207399376666201,1.0633318350741388,1.0021441268013813,1.1116520522332554,0.9173795267980793,0.9103624613906384,1.1351475701500207,0.9006007329797332,1.1183775570835706,1.0890388349170055,0.9684350596863729,0.9687529254789544,1.012472653521922,1.0799096548808118,0.9925511552634104,0.7142168869556619,0.8241910098793647,0.974690805303513,0.9373626338341556,0.9767695094861825,1.1791368789801486,0.9991698644473042,1.0960218432839635,0.8976707362609894,1.082868102511865,0.999610310041035,0.9649580859377193,1.2099074726623535
3.75,1.0909267763257018,1.0046862594018418,0.8331239173820906,1.1838966329374863,1.05383981042029,1.0040135921864215,1.113382790757143,0.9205402856864618,0.8913326730415165,1.1382215417581276,0.8839083673174917,1.1074318687220024,1.0752481327986017,0.983554318943639,0.9809677957875754,1.011424088407814,1.0518751865154765,0.9882399605544699,0.7078973333189282,0.8368379083067135,0.9905032945771279,0.9512926301062627,0.977723017539546,1.1567124947568808,1.0096274005480763,1.1065084092309574,0.8949814108720561,1.0665812038028724,1.011510760217975,0.94584762085808,1.2106306709329457,1.0372454955250288,1.005530912827124,0.8309213885610202,1.2225804165546565,1.0631666506918935,1.0019371654709006,1.111437304338582,0.9172730679397767,0.9101556800949088,1.134028900954055,0.900274608824896,1.1162898216216695,1.0890123213325382,0.9695077762618228,0.9694695805303667,1.0127610028786498,1.0799070561999773,0.992537348062695,0.7129937917743726,0.8242448383457481,0.9748755039527468,0.938390000132534,0.976371901493124,1.1779597809354843,0.9985848502090563,1.095824003306146,0.8974309522120035,1.0835892289105136,0.9996368760207202,0.9645195674646356,1.2101984964471677
3.83,1.0905695593587748,1.0052741289561244,0.8319866365933088,1.18537260051287,1.053967817693209,1.0038865763214524,1.1130689170747456,0.9205132841301477,0.8910731965845831,1.136945020699497,0.8836626835081088,1.10534761134393,1.0751412755581229,0.9843691420794207,0.9817625123451287,1.0115204597616974,1.0514439543457503,0.9878458421466896,0.7067636030364493,0.8369603748646338,0.9910538345039973,0.9523108180571274,0.9773713816947018,1.1551522169362807,1.0090198941425663,1.1062463839240153,0.8947441613148086,1.0671095519763667,1.0114427967213555,0.9458123315125577,1.2110153744646301,1.0368525328368563,1.0059986300788495,0.8296611131383369,1.2242013766917335,1.0630116525514635,1.001744679133651,1.1112180119195316,0.9172191436314285,0.9099386650861194,1.1329569341671784,0.8999251381811318,1.1143097713326484,1.0890001867640802,0.9705248228090324,0.9701750479625182,1.0130349195509156,1.0798885233954956,0.9925325170174957,0.7117443523766314,0.8242783851101321,0.9750757743334949,0.939380608898869,0.9759831197655051,1.176828237572646,0.9980468755057984,1.095661629833801,0.8971921419906952,1.0842648875800054,0.9996730899859598,0.9640484181106963,1.210475713442671
